id,argument,label,set,topic
298,"IF YOU THINK THEM DOING THEIR TIME HAS PAID FOR THE CRIME , THEN I THINK THAT YOU DONT THINK MUCH AT ALL.",0.7002,train,dp
299,I could very well be in any league including yours.,0.1055,train,gm
300,"But that may trigger a test case of the ""may issue"" CCW practice in the urban CA counties.",0.2805,train,gc
301,"You don't see something wrong in saying ""Ok God you've got 2 years to get something started in this person before we kill him.""",0.4645,train,dp
302,"Nylon was developed by man, an unintended consequence of this is the nylon bug lives; that is not natural selection; unless you wish to posit a theory that any unintentional destruction of a species by man is likewise 'natural'.",0.7928,train,evo
303,But evolution is simple science.,0.8895,train,evo
304,"First, jyoshu is commenting on a direct quote from the article cited.",0.103,train,gm
305,"First, you find me a list of every single machinegun and Class 3 dealer located in DC, Virginia and Maryland.",0.4425,train,gc
306,"First, how do you know it was false?",0.0325,train,gc
307,"First, the recognizer gene and its binding sites co-evolve, so they become dependent on each other and destructive mutations in either immediately lead to elimination of the organism.",0.63375,train,evo
308,"If they can't, kill 'em.",0.4215,train,dp
309,So you can't determine that there is a relationship between the crime and gun control in Australia.,0.6912,train,gc
310,So it is perfectly legal to shoot someone whom you think might possibly attack you in the future with a gun...seems if anything it is far more like removing the guns from people who can't be trusted with them.,0.7113333333,train,gc
311,"So, you see, businesses will be forced to subsidize these gay marriages whether or not they agree with the practice or they'll get hauled into court by gays screaming ""discrimination"".",0.8440000000000001,train,gm
312,"First of all, all organisms are different, even within the same species within the same generation, within the same family.",0.5126666667,train,evo
313,If the UK were consistant then you may have a point.,0.2273333333,train,gc
314,"That is just plain nihilism: there are no authoritative values, no right and wrong.",0.46325,train,gm
315,"First, scientists are people, and just because x percent of them accept something doesn't automatically make that something science.",0.7326666667,train,evo
316,"But the way i look at it is that whatever one person does to another, especially if it causes death or extreme hospital bills, they deserve to have it done to them as well.",0.8714,train,dp
317,but IMO it is more humain to put them down and not leave them in a cage for the rest of there lives.,0.71425,train,dp
318,So your saying I have no right to disagree unless I can prove and refute evolution and science.,0.7290000000000001,train,evo
319,So does that mean those countries in the Middle east that practice an eye for an eye are wrong as well?,0.72275,train,dp
320,If I wanted to I could put a little effort into this and completely destroy you.,0.0,train,dp
321,So why do you think that spontaneous generation is required once life is present?,0.68475,train,evo
322,"Straight from the mouth of Jesus Christ, the man that defines Christianity in the quest to be like him in every way.",0.62775,train,dp
323,"Religion is about rulership by, and obligations to, a God and a religious institution.",0.7026666667,train,gm
324,"IF they find you with a gun, they can ask for your permit.",0.565,train,gc
325,"So far, no one has logically shown how the govt.",0.0675,train,gm
326,"Actually it started when they wrote the consitution - you can practice your religion, but you can't make me do it or even give a flying monkeys XXX about it.",0.4831666667,train,gm
327,"Again if macro-evolution is true , regardless of which process you choose -puntuated eqilibrium {rapid changes in isolated populations} Random Mutations + Natural Selection or the In a Galaxy Far Far Away theory then there should be numberless transistional forms to back it up.",0.64975,train,evo
328,"So there is no basis to make the claim that Coelacanths havn't evolved during the last 70 million years, there's simply no record.",0.6945,train,evo
329,"The key-words in that phrase being ""you can't convince me..."" No proof would convince you, but the truth is that the government DOES recognize these issues as rights.",0.5702,train,gm
330,The only laws that gun hater pilot wants are to limit or ban the right to bear arms.,0.6782,train,gc
331,"But blind bigotry and insults are poor substitutes for rational arguments, my friend, and I would be wary of the fruit of the grape you consumebuzzed blogging is drunk blogging.",0.1975,train,gc
332,"First of all, if you read the articles I posted it's clear that the problems I'm talking about are more that just more criminals owning assault weapons.",0.7221666667000001,train,gc
333,"No, I am not sure... Your cocksure attitude intimating that there is not much chance you could end up falsly convicted and excecuted makes me wonder if the reason for that attitude is that you fall into the category of middle class Anglo.",0.8683333333,train,dp
334,So once again I must ask did the people that died in the airplanes hijacked with box cutters die a kinder death because guns were not involved?,0.6628333332999999,train,gc
335,"Sorry, but I'm just not buying it.",0.101,train,gm
336,"Massimo Pigliucci: ""Genes by themselves do literally nothing.",0.361,train,evo
337,"If you don't think that the DNC is losing the American public because of its radicalism, then I guess denial is more than just a river in Africa.",0.4796,train,gm
338,"If your deity is real, I am sure no scientist or science can possibly be a threat to it.",0.7859999999999999,train,evo
339,"But here's the long and short of it - why, are you (or rather your sources) the first to discover and piece together such a perfect slice of evolution?",0.685,train,evo
340,"Sometimes, the loss of innocents is an inevitibility, like when an occupied city is being liberated.",0.526,train,dp
341,"So, in the next chapter we read that the ark came to rest on the mountains of Ararat on the 17th day of the 7th month.",0.588,train,evo
342,"But again, it is not their job nor is it their desire to choose sides over these issues, only to identify disorders, and treat them accordingly.",0.4696666667,train,gm
343,"First response proved you wrong, old boy.:)",0.2575,train,gc
344,"But that you may know that the Son of man has authority on earth to forgive sins"" --he then said to the paralytic--""Rise, take up your bed and go home.""",0.665,train,dp
345,But the general trend is much different than any trend in support of decriminalizing polygamy or pedophilia or legally recognizing such relationships.,0.6946,train,gm
